date,close
2020-01-02T14:30:00.000Z,193.6
2020-01-02T14:31:00.000Z,194.83
2020-01-02T14:32:00.000Z,194.83
2020-01-02T14:33:00.000Z,194.83
2020-01-02T14:34:00.000Z,194.83
2020-01-02T14:35:00.000Z,194.83
2020-01-02T14:36:00.000Z,195.2
2020-01-02T14:37:00.000Z,195.24
2020-01-02T14:38:00.000Z,195.27
2020-01-02T14:39:00.000Z,195.27
2020-01-02T14:40:00.000Z,195.35
2020-01-02T14:41:00.000Z,195.07
2020-01-02T14:42:00.000Z,195.07
2020-01-02T14:43:00.000Z,195.07
2020-01-02T14:44:00.000Z,195.77
2020-01-02T14:45:00.000Z,195.845
2020-01-02T14:46:00.000Z,195.845
2020-01-02T14:47:00.000Z,195.845
2020-01-02T14:48:00.000Z,195.845
2020-01-02T14:49:00.000Z,195.845
2020-01-02T14:50:00.000Z,195.845
2020-01-02T14:51:00.000Z,195.845
2020-01-02T14:52:00.000Z,195.845
2020-01-02T14:53:00.000Z,195.845
2020-01-02T14:54:00.000Z,195.845
2020-01-02T14:55:00.000Z,195.845
2020-01-02T14:56:00.000Z,195.925
2020-01-02T14:57:00.000Z,195.81
2020-01-02T14:58:00.000Z,195.81
2020-01-02T14:59:00.000Z,195.81
2020-01-02T15:00:00.000Z,195.69
2020-01-02T15:01:00.000Z,195.69
2020-01-02T15:02:00.000Z,195.69
2020-01-02T15:03:00.000Z,195.69
2020-01-02T15:04:00.000Z,195.69
2020-01-02T15:05:00.000Z,195.69
2020-01-02T15:06:00.000Z,195.59
2020-01-02T15:07:00.000Z,195.59
2020-01-02T15:08:00.000Z,195.41
2020-01-02T15:09:00.000Z,195.41
2020-01-02T15:10:00.000Z,195.41
2020-01-02T15:11:00.000Z,195.41
2020-01-02T15:12:00.000Z,195.41
2020-01-02T15:13:00.000Z,195.41
2020-01-02T15:14:00.000Z,195.41
2020-01-02T15:15:00.000Z,195.41
2020-01-02T15:16:00.000Z,195.41
2020-01-02T15:17:00.000Z,194.71
2020-01-02T15:18:00.000Z,194.89
2020-01-02T15:19:00.000Z,194.92
2020-01-02T15:20:00.000Z,194.92
2020-01-02T15:21:00.000Z,194.92
2020-01-02T15:22:00.000Z,194.92
2020-01-02T15:23:00.000Z,194.92
2020-01-02T15:24:00.000Z,194.92
2020-01-02T15:25:00.000Z,194.92
2020-01-02T15:26:00.000Z,194.92
2020-01-02T15:27:00.000Z,194.92
2020-01-02T15:28:00.000Z,195.195
2020-01-02T15:29:00.000Z,195.195
2020-01-02T15:30:00.000Z,195.195
2020-01-02T15:31:00.000Z,195.195
2020-01-02T15:32:00.000Z,195.06
2020-01-02T15:33:00.000Z,195.06
2020-01-02T15:34:00.000Z,195.06
2020-01-02T15:35:00.000Z,195.06
2020-01-02T15:36:00.000Z,195.06
2020-01-02T15:37:00.000Z,195.115
2020-01-02T15:38:00.000Z,195.03
2020-01-02T15:39:00.000Z,195.03
2020-01-02T15:40:00.000Z,195.03
2020-01-02T15:41:00.000Z,195.03
2020-01-02T15:42:00.000Z,195.02
2020-01-02T15:43:00.000Z,195.02
2020-01-02T15:44:00.000Z,195.02
2020-01-02T15:45:00.000Z,195.02
2020-01-02T15:46:00.000Z,195.075
2020-01-02T15:47:00.000Z,195.075
2020-01-02T15:48:00.000Z,194.965
2020-01-02T15:49:00.000Z,194.88
2020-01-02T15:50:00.000Z,194.88
2020-01-02T15:51:00.000Z,194.88
2020-01-02T15:52:00.000Z,194.88
2020-01-02T15:53:00.000Z,194.88
2020-01-02T15:54:00.000Z,194.88
2020-01-02T15:55:00.000Z,194.88
2020-01-02T15:56:00.000Z,194.875
2020-01-02T15:57:00.000Z,194.875
2020-01-02T15:58:00.000Z,194.875
2020-01-02T15:59:00.000Z,195.13
2020-01-02T16:00:00.000Z,195.13
2020-01-02T16:01:00.000Z,195.13
2020-01-02T16:02:00.000Z,195.14
2020-01-02T16:03:00.000Z,195.14
2020-01-02T16:04:00.000Z,195.14
2020-01-02T16:05:00.000Z,195.13
2020-01-02T16:06:00.000Z,195.13
2020-01-02T16:07:00.000Z,195.13
2020-01-02T16:08:00.000Z,195.13
2020-01-02T16:09:00.000Z,195.13
2020-01-02T16:10:00.000Z,195.18
2020-01-02T16:11:00.000Z,195.255
2020-01-02T16:12:00.000Z,195.255
